0,44056
1,74837.9
2,123180
3,164311
4,191344
5,201261
6,193578
7,170429
8,137488
9,107599
10,105485
11,142845
12,203172
13,275022
14,355724
15,445700
16,545223
17,652584
18,763370
19,870673
20,965928
21,1.04006e+06
22,1.08473e+06
23,1.09367e+06
24,1.06394e+06
25,997380
26,902600
27,798028
28,715616
29,696727
30,764906
31,903118
32,1.07544e+06
33,1.2518e+06
34,1.4122e+06
35,1.54428e+06
36,1.64097e+06
37,1.699e+06
38,1.71772e+06
39,1.69821e+06
40,1.64247e+06
41,1.55317e+06
42,1.43358e+06
43,1.28812e+06
44,1.1233e+06
45,949134
46,781396
47,644346
48,568730
49,570929
50,629696
51,705828
52,769736
53,805624
54,807854
55,778198
56,724229
57,657912
58,593439
59,543150
60,511740
61,493021
62,473573
63,439881
64,382936
65,299370
66,190909
67,63934.4
68,78577.2
69,218407
70,350041
71,463014
72,548603
73,599938
74,612394
75,583879
76,515051
77,409549
78,274703
79,128068
80,106530
81,259058
82,415710
83,548738
84,644062
85,691189
86,683291
87,617937
88,497714
89,330682
90,132804
91,108562
92,321763
93,519209
94,675531
95,772659
96,797589
97,744158
98,615861
99,434482
100,289527
101,396254
102,674341
103,974989
104,1.24135e+06
105,1.43792e+06
106,1.53767e+06
107,1.52151e+06
108,1.37956e+06
109,1.1125e+06
110,732823
111,272122
112,300043
113,838788
114,1.35786e+06
115,1.79895e+06
116,2.1114e+06
117,2.24948e+06
118,2.17554e+06
119,1.86323e+06
120,1.30037e+06
121,492865
122,556959
123,1.78331e+06
124,3.15254e+06
125,4.59886e+06
126,6.05029e+06
127,7.43108e+06
128,8.66653e+06
129,9.68796e+06
130,1.04374e+07
131,1.08716e+07
132,1.09653e+07
133,1.07128e+07
134,1.01284e+07
135,9.24591e+06
136,8.11556e+06
137,6.80124e+06
138,5.37613e+06
139,3.91868e+06
140,2.51086e+06
141,1.25446e+06
142,555523
143,1.12629e+06
144,1.7763e+06
145,2.21237e+06
146,2.41132e+06
147,2.38638e+06
148,2.16816e+06
149,1.79919e+06
150,1.33137e+06
151,829987
152,429415
153,500261
154,843178
155,1.14292e+06
156,1.33573e+06
157,1.40572e+06
158,1.35456e+06
159,1.19608e+06
160,954406
161,665098
162,392780
163,317928
164,503488
165,719756
166,880614
167,961151
168,954548
169,865105
170,706455
171,502008
172,295964
173,223498
174,366550
175,541422
176,675594
177,747799
178,751175
179,687867
180,567540
181,406909
182,234128
183,139807
184,243914
185,384649
186,494844
187,559924
188,577901
189,555425
190,507437
191,456697
192,428841
193,437173
194,470439
195,504388
196,518757
197,502890
198,455788
199,386270
200,315446
201,278675
202,301565
203,362474
204,422923
205,457711
206,453951
207,407456
208,322024
209,213722
210,143784
211,218899
212,358385
213,492853
214,597610
215,658559
216,667398
217,621254
218,522780
219,380236
220,208987
221,76050.4
222,210768
223,381725
224,521897
225,613624
226,645922
227,613616
228,518247
229,370749
230,209612
231,211684
232,413778
233,643071
234,847855
235,1.00158e+06
236,1.08454e+06
237,1.08274e+06
238,988630
239,801970
240,530551
241,193973
242,217576
243,623614
244,1.02199e+06
245,1.37311e+06
246,1.64061e+06
247,1.7907e+06
248,1.79472e+06
249,1.6326e+06
250,1.29943e+06
251,833751
252,568202
253,1.16239e+06
254,2.13332e+06
255,3.24061e+06
256,4.4059e+06
257,5.5672e+06
258,6.66483e+06
259,7.64162e+06
260,8.44552e+06
261,9.03271e+06
262,9.37038e+06
263,9.43897e+06
264,9.23367e+06
265,8.76491e+06
266,8.05784e+06
267,7.15096e+06
268,6.09381e+06
269,4.9443e+06
270,3.76618e+06
271,2.62868e+06
272,1.61701e+06
273,903480
274,859929
275,1.23639e+06
276,1.56237e+06
277,1.72595e+06
278,1.71463e+06
279,1.54479e+06
280,1.24709e+06
281,861982
282,445945
283,231195
284,544158
285,893343
286,1.16925e+06
287,1.34656e+06
288,1.41562e+06
289,1.37707e+06
290,1.24017e+06
291,1.02136e+06
292,742725
293,431473
294,138952
295,241873
296,501482
297,712970
298,855685
299,921452
300,909831
301,827782
302,690040
303,521624
304,369219
305,321700
306,412337
307,545892
308,656138
309,716067
310,715015
311,651742
312,532234
313,368546
314,179444
315,70723.8
316,242298
317,411424
318,542171
319,622372
320,646157
321,613458
322,529767
323,405608
324,256282
325,109028
326,108948
327,232457
328,335774
329,399073
330,415904
331,385620
332,312400
333,204488
334,73224
335,68262.1
336,206038
337,327120
338,420331
339,477371
340,493484
341,467812
342,403462
343,307446
344,191561
345,87011.5
346,122644
347,233071
348,331718
349,402282
350,437584
351,434754
352,394687
353,321725
354,223170
355,108618
356,15214.3
357,126855
358,225514
359,300194
360,345107
361,357719
362,339031
363,293750
364,230787
365,165795
366,128795
367,147427
368,194721
369,237891
370,263584
371,268037
372,253098
373,225516
374,197158
375,183174
376,191970
377,215806
378,239932
379,253337
380,250596
381,231151
382,199066
383,163761
384,140676
385,142954
386,163721
387,184399
388,191694
389,180617
390,157189
391,149169
392,196690
393,295323
394,418547
395,546978
396,665565
397,761245
398,822888
399,841935
400,813143
401,735171
402,610875
403,447259
404,255101
405,50241.8
406,161910
407,353319
408,514817
409,633762
410,701291
411,712917
412,668950
413,574480
414,438918
415,275180
416,99240
417,80672.1
418,236136
419,362450
420,448528
421,488600
422,481660
423,431589
424,347351
425,244703
426,157402
427,157914
428,236907
429,320859
430,381390
431,408517
432,399565
433,357074
434,288631
435,208914
436,149576
437,160167
438,223936
439,291290
440,340111
441,361863
442,354524
443,321283
444,271150
445,221539
446,199770
447,222711
448,271961
449,320583
450,352161
451,359095
452,340548
453,302758
454,261408
455,242801
456,267034
457,322355
458,381533
459,423278
460,434276
461,407572
462,342096
463,243645
464,134233
465,123534
466,247215
467,384340
468,500386
469,579358
470,611237
471,591470
472,521645
473,410807
474,280735
475,193570
476,249935
477,383061
478,510364
479,601694
480,643098
481,628829
482,560177
483,446016
484,307454
485,206246
486,262253
487,417483
488,578778
489,713493
490,805989
491,847493
492,834551
493,769541
494,663267
495,542758
496,468140
497,517343
498,683003
499,894040
500,1.09597e+06
501,1.25215e+06
502,1.33512e+06
503,1.32456e+06
504,1.20831e+06
505,984501
506,665766
507,307761
508,342316
509,776670
510,1.21755e+06
511,1.58445e+06
512,1.82442e+06
513,1.89458e+06
514,1.76671e+06
515,1.44068e+06
516,1.00161e+06
517,901212
518,1.61059e+06
519,2.71053e+06
520,3.95761e+06
521,5.24069e+06
522,6.4718e+06
523,7.57129e+06
524,8.4688e+06
525,9.1071e+06
526,9.44585e+06
527,9.4644e+06
528,9.16314e+06
529,8.56322e+06
530,7.70476e+06
531,6.64361e+06
532,5.4471e+06
533,4.18953e+06
534,2.94841e+06
535,1.80649e+06
536,892961
537,651652
538,1.07192e+06
539,1.4489e+06
540,1.64182e+06
541,1.64458e+06
542,1.48139e+06
543,1.19186e+06
544,830400
545,493673
546,438175
547,705876
548,1.0082e+06
549,1.24618e+06
550,1.38999e+06
551,1.43016e+06
552,1.36881e+06
553,1.21657e+06
554,990649
555,713236
556,411706
557,146412
558,250770
559,490700
560,686776
561,817779
562,875964
563,860787
564,778106
565,639930
566,465186
567,287229
568,199450
569,295652
570,441320
571,560451
572,631009
573,645270
574,603416
575,512221
576,385036
577,245689
578,156830
579,213271
580,325590
581,418934
582,471562
583,475968
584,432563
585,349616
586,248427
587,187483
588,245301
589,367812
590,489706
591,583920
592,636680
593,640975
594,595258
595,502951
596,371868
597,213390
598,41744
599,129803
600,284152
601,408866
602,493059
603,529454
604,514992
605,451205
606,344447
607,207327
608,84435.4
609,168996
610,324095
611,463308
612,568152
613,627570
614,635311
615,590094
616,495785
617,361349
618,201330
619,59972.1
620,164573
621,308181
622,417710
623,479580
624,489241
625,453718
626,400682
627,390505
628,479119
629,645048
630,834539
631,1.00597e+06
632,1.12907e+06
633,1.18154e+06
634,1.14875e+06
635,1.02458e+06
636,812586
637,528858
638,229879
639,300221
640,648229
641,982164
642,1.2443e+06
643,1.39608e+06
644,1.4067e+06
645,1.25524e+06
646,937714
647,513761
648,554746
649,1.30235e+06
650,2.25203e+06
651,3.29562e+06
652,4.3727e+06
653,5.4258e+06
654,6.39821e+06
655,7.23621e+06
656,7.89229e+06
657,8.32813e+06
658,8.51725e+06
659,8.44691e+06
660,8.11915e+06
661,7.55081e+06
662,6.77262e+06
663,5.82724e+06
664,4.7665e+06
665,3.64812e+06
666,2.53222e+06
667,1.47892e+06
668,560198
669,375088
670,939891
671,1.34939e+06
672,1.56314e+06
673,1.58829e+06
674,1.44824e+06
675,1.17981e+06
676,836796
677,522065
678,487236
679,758141
680,1.06826e+06
681,1.3155e+06
682,1.46536e+06
683,1.50555e+06
684,1.43725e+06
685,1.27208e+06
686,1.0298e+06
687,736120
688,421262
689,133716
690,208304
691,425710
692,581159
693,658120
694,653399
695,571919
696,425381
697,230860
698,10166.2
699,217784
700,427245
701,599650
702,719078
703,774901
704,762672
705,684593
706,549805
707,376023
708,205157
709,195525
710,360640
711,533601
